id,QID,tagSlug
5809,1986,dynamic-programming
5810,1986,backtracking
5811,1986,bit-manipulation
5812,1986,bitmask
5813,1987,string
5814,1987,dynamic-programming
5815,1988,database
5816,1989,array
5817,1989,greedy
5818,1990,database
5819,1991,array
5820,1991,prefix-sum
5821,1992,array
5822,1992,depth-first-search
5823,1992,breadth-first-search
5824,1992,matrix
5825,1993,hash-table
5826,1993,tree
5827,1993,depth-first-search
5828,1993,breadth-first-search
5829,1993,design
5830,1994,array
5831,1994,math
5832,1994,dynamic-programming
5833,1994,bit-manipulation
5834,1994,bitmask
5835,1995,array
5836,1995,enumeration
5837,1996,array
5838,1996,stack
5839,1996,greedy
5840,1996,sorting
5841,1996,monotonic-stack
5842,1997,array
5843,1997,dynamic-programming
5844,1998,array
5845,1998,math
5846,1998,union-find
5847,1998,sorting
5848,1998,number-theory
5849,1999,math
5850,1999,enumeration
5851,2000,two-pointers
5852,2000,string
5853,2001,array
5854,2001,hash-table
5855,2001,math
5856,2001,counting
5857,2001,number-theory
5858,2002,string
5859,2002,dynamic-programming
5860,2002,backtracking
5861,2002,bit-manipulation
5862,2002,bitmask
5863,2003,dynamic-programming
5864,2003,tree
5865,2003,depth-first-search
5866,2003,union-find
5867,2004,database
5868,2005,math
5869,2005,dynamic-programming
5870,2005,tree
5871,2005,binary-tree
5872,2005,game-theory
5873,2006,array
5874,2006,hash-table
5875,2006,counting
5876,2007,array
5877,2007,hash-table
5878,2007,greedy
5879,2007,sorting
5880,2008,array
5881,2008,binary-search
5882,2008,dynamic-programming
5883,2008,sorting
5884,2009,array
5885,2009,binary-search
5886,2010,database
5887,2011,array
5888,2011,string
5889,2011,simulation
5890,2012,array
5891,2013,array
5892,2013,hash-table
5893,2013,design
5894,2013,counting
5895,2014,string
5896,2014,backtracking
5897,2014,greedy
5898,2014,counting
5899,2014,enumeration
5900,2015,array
5901,2015,greedy
5902,2015,sorting
5903,2015,heap-priority-queue
5904,2016,array
5905,2017,array
5906,2017,matrix
5907,2017,prefix-sum
5908,2018,array
5909,2018,matrix
5910,2018,enumeration
5911,2019,array
5912,2019,math
5913,2019,string
5914,2019,dynamic-programming
5915,2019,stack
5916,2019,memoization
5917,2020,database
5918,2021,array
5919,2021,prefix-sum
5920,2021,ordered-set
5921,2022,array
5922,2022,matrix
5923,2022,simulation
5924,2023,array
5925,2023,string
5926,2024,string
5927,2024,binary-search
5928,2024,sliding-window
5929,2024,prefix-sum
5930,2025,array
5931,2025,hash-table
5932,2025,counting
5933,2025,enumeration
5934,2025,prefix-sum
5935,2026,database
5936,2027,string
5937,2027,greedy
5938,2028,array
5939,2028,math
5940,2028,simulation
5941,2029,array
5942,2029,math
5943,2029,greedy
5944,2029,counting
5945,2029,game-theory
5946,2030,string
5947,2030,stack
5948,2030,greedy
5949,2030,monotonic-stack
5950,2031,array
5951,2031,binary-search
5952,2031,divide-and-conquer
5953,2031,binary-indexed-tree
5954,2031,segment-tree
5955,2031,merge-sort
5956,2031,ordered-set
5957,2032,array
5958,2032,hash-table
5959,2033,array
5960,2033,math
5961,2033,sorting
5962,2033,matrix
5963,2034,hash-table
5964,2034,design
5965,2034,heap-priority-queue
5966,2034,data-stream
5967,2034,ordered-set
5968,2035,array
5969,2035,two-pointers
5970,2035,binary-search
5971,2035,dynamic-programming
5972,2035,bit-manipulation
5973,2035,ordered-set
5974,2035,bitmask
5975,2036,array
5976,2036,dynamic-programming
5977,2037,array
5978,2037,sorting
5979,2038,math
5980,2038,string
5981,2038,greedy
5982,2038,game-theory
5983,2039,array
5984,2039,breadth-first-search
5985,2039,graph
5986,2040,array
5987,2040,binary-search
5988,2041,database
5989,2042,string
5990,2043,array
5991,2043,hash-table
5992,2043,design
5993,2043,simulation
5994,2044,array
5995,2044,backtracking
5996,2044,bit-manipulation
5997,2045,breadth-first-search
5998,2045,graph
5999,2045,shortest-path
6000,2046,linked-list
6001,2046,two-pointers
6002,2046,sorting
6003,2047,string
6004,2048,math
6005,2048,backtracking
6006,2048,enumeration
6007,2049,array
6008,2049,tree
6009,2049,depth-first-search
6010,2049,binary-tree
6011,2050,array
6012,2050,dynamic-programming
6013,2050,graph
6014,2050,topological-sort
6015,2051,database
6016,2052,array
6017,2052,dynamic-programming
6018,2053,array
6019,2053,hash-table
6020,2053,string
6021,2053,counting
6022,2054,array
6023,2054,binary-search
6024,2054,dynamic-programming
6025,2054,sorting
6026,2054,heap-priority-queue
6027,2055,array
6028,2055,string
6029,2055,binary-search
6030,2055,prefix-sum
6031,2056,array
6032,2056,string
6033,2056,backtracking
6034,2056,simulation
6035,2057,array
6036,2058,linked-list
6037,2059,array
6038,2059,breadth-first-search
6039,2060,string
6040,2060,dynamic-programming
6041,2061,array
6042,2061,matrix
6043,2061,simulation
6044,2062,hash-table
6045,2062,string
6046,2063,math
6047,2063,string
6048,2063,dynamic-programming
6049,2063,combinatorics
6050,2064,array
6051,2064,binary-search
6052,2065,array
6053,2065,backtracking
6054,2065,graph
6055,2066,database
6056,2067,string
6057,2067,counting
6058,2067,prefix-sum
6059,2068,hash-table
6060,2068,string
6061,2068,counting
6062,2069,design
6063,2069,simulation
6064,2070,array
6065,2070,binary-search
6066,2070,sorting
6067,2071,array
6068,2071,binary-search
6069,2071,greedy
6070,2071,queue
6071,2071,sorting
6072,2071,monotonic-queue
6073,2072,database
6074,2073,array
6075,2073,queue
6076,2073,simulation
6077,2074,linked-list
6078,2075,string
6079,2075,simulation
6080,2076,union-find
6081,2076,graph
6082,2077,graph
6083,2078,array
6084,2078,greedy
6085,2079,array
6086,2080,array
6087,2080,hash-table
6088,2080,binary-search
6089,2080,design
6090,2080,segment-tree
6091,2081,math
6092,2081,enumeration
6093,2082,database
6094,2083,hash-table
6095,2083,math
6096,2083,string
6097,2083,counting
6098,2083,prefix-sum
6099,2084,database
6100,2085,array
6101,2085,hash-table
6102,2085,string
6103,2085,counting
6104,2086,string
6105,2086,dynamic-programming
6106,2086,greedy
6107,2087,array
6108,2087,greedy
6109,2087,matrix
6110,2088,array
6111,2088,dynamic-programming
6112,2088,matrix
6113,2089,array
6114,2089,binary-search
6115,2089,sorting
6116,2090,array
6117,2090,sliding-window
6118,2091,array
6119,2091,greedy
6120,2092,depth-first-search
6121,2092,breadth-first-search
6122,2092,union-find
6123,2092,graph
6124,2092,sorting
6125,2093,graph
6126,2093,shortest-path
6127,2094,array
6128,2094,hash-table
6129,2094,sorting
6130,2094,enumeration
6131,2095,linked-list
6132,2095,two-pointers
6133,2096,string
6134,2096,tree
6135,2096,depth-first-search
6136,2096,binary-tree
6137,2097,depth-first-search
6138,2097,graph
6139,2097,eulerian-circuit
6140,2098,array
6141,2098,greedy
6142,2098,sorting
6143,2099,array
6144,2099,hash-table
6145,2099,sorting
6146,2099,heap-priority-queue
6147,2100,array
6148,2100,dynamic-programming
6149,2100,prefix-sum
6150,2101,array
6151,2101,math
6152,2101,depth-first-search
6153,2101,breadth-first-search
6154,2101,graph
6155,2101,geometry
6156,2102,design
6157,2102,heap-priority-queue
6158,2102,data-stream
6159,2102,ordered-set
6160,2103,hash-table
6161,2103,string
6162,2104,array
6163,2104,stack
6164,2104,monotonic-stack
6165,2105,array
6166,2105,two-pointers
6167,2105,simulation
6168,2106,array
6169,2106,binary-search
6170,2106,sliding-window
6171,2106,prefix-sum
6172,2107,array
6173,2107,hash-table
6174,2107,sliding-window
6175,2108,array
6176,2108,two-pointers
6177,2108,string
6178,2109,array
6179,2109,string
6180,2109,simulation
6181,2110,array
6182,2110,math
6183,2110,dynamic-programming
6184,2111,array
6185,2111,binary-search
6186,2112,database
6187,2113,array
6188,2114,array
6189,2114,string
6190,2115,array
6191,2115,hash-table
6192,2115,string
6193,2115,graph
6194,2115,topological-sort
6195,2116,string
6196,2116,stack
6197,2116,greedy
6198,2117,math
6199,2118,database
6200,2119,math
6201,2120,string
6202,2120,simulation
6203,2121,array
6204,2121,hash-table
6205,2121,prefix-sum
6206,2122,array
6207,2122,hash-table
6208,2122,sorting
6209,2122,enumeration
6210,2123,array
6211,2123,graph
6212,2123,matrix
6213,2124,string
6214,2125,array
6215,2125,math
6216,2125,string
6217,2125,matrix
6218,2126,array
6219,2126,greedy
6220,2126,sorting
6221,2127,depth-first-search
6222,2127,graph
6223,2127,topological-sort
6224,2128,array
6225,2128,math
6226,2128,bit-manipulation
6227,2128,matrix
6228,2129,string
6229,2130,linked-list
6230,2130,two-pointers
6231,2130,stack
6232,2131,array
6233,2131,hash-table
6234,2131,string
6235,2131,greedy
6236,2131,counting
6237,2132,array
6238,2132,greedy
6239,2132,matrix
6240,2132,prefix-sum
6241,2133,array
6242,2133,hash-table
6243,2133,matrix
6244,2134,array
6245,2134,sliding-window
6246,2135,array
6247,2135,hash-table
6248,2135,string
6249,2135,bit-manipulation
6250,2135,sorting
6251,2136,array
6252,2136,greedy
6253,2136,sorting
6254,2137,array
6255,2137,binary-search
6256,2138,string
6257,2138,simulation
6258,2139,math
6259,2139,greedy
6260,2140,array
6261,2140,dynamic-programming
6262,2141,array
6263,2141,binary-search
6264,2141,greedy
6265,2141,sorting
6266,2142,database
6267,2143,array
6268,2143,dynamic-programming
6269,2144,array
6270,2144,greedy
6271,2144,sorting
6272,2145,array
6273,2145,prefix-sum
6274,2146,array
6275,2146,breadth-first-search
6276,2146,sorting
6277,2146,heap-priority-queue
6278,2146,matrix
6279,2147,math
6280,2147,string
6281,2147,dynamic-programming
6282,2148,array
6283,2148,sorting
6284,2149,array
6285,2149,two-pointers
6286,2149,simulation
6287,2150,array
6288,2150,hash-table
6289,2150,counting
6290,2151,array
6291,2151,backtracking
6292,2151,bit-manipulation
6293,2151,enumeration
6294,2152,array
6295,2152,hash-table
6296,2152,math
6297,2152,dynamic-programming
6298,2152,backtracking
6299,2152,bit-manipulation
6300,2152,geometry
6301,2152,bitmask
6302,2153,database
6303,2154,array
6304,2154,hash-table
6305,2154,sorting
6306,2154,simulation
6307,2155,array
6308,2156,string
6309,2156,sliding-window
6310,2156,rolling-hash
6311,2156,hash-function
6312,2157,string
6313,2157,bit-manipulation
6314,2157,union-find
6315,2158,array
6316,2158,segment-tree
6317,2158,ordered-set
6318,2159,database
6319,2160,math
6320,2160,greedy
6321,2160,sorting
6322,2161,array
6323,2161,two-pointers
6324,2161,simulation
6325,2162,math
6326,2162,enumeration
6327,2163,array
6328,2163,dynamic-programming
6329,2163,heap-priority-queue
6330,2164,array
6331,2164,sorting
6332,2165,math
6333,2165,sorting
6334,2166,array
6335,2166,hash-table
6336,2166,design
6337,2167,string
6338,2167,dynamic-programming
6339,2168,hash-table
6340,2168,string
6341,2168,rolling-hash
6342,2168,counting
6343,2168,hash-function
6344,2169,math
6345,2169,simulation
6346,2170,array
6347,2170,hash-table
6348,2170,greedy
6349,2170,counting
6350,2171,array
6351,2171,sorting
6352,2171,prefix-sum
6353,2172,array
6354,2172,dynamic-programming
6355,2172,bit-manipulation
6356,2172,bitmask
6357,2173,database
6358,2174,array
6359,2174,bit-manipulation
6360,2174,breadth-first-search
6361,2174,matrix
6362,2175,database
6363,2176,array
6364,2177,math
6365,2177,simulation
6366,2178,math
6367,2178,backtracking
6368,2178,greedy
6369,2179,array
6370,2179,binary-search
6371,2179,divide-and-conquer
6372,2179,binary-indexed-tree
6373,2179,segment-tree
6374,2179,merge-sort
6375,2179,ordered-set
6376,2180,math
6377,2180,simulation
6378,2181,linked-list
6379,2181,simulation
6380,2182,string
6381,2182,greedy
6382,2182,heap-priority-queue
6383,2182,counting
6384,2183,array
6385,2183,math
6386,2183,number-theory
6387,2184,array
6388,2184,dynamic-programming
6389,2184,bit-manipulation
6390,2184,bitmask
6391,2185,array
6392,2185,string
6393,2186,hash-table
6394,2186,string
6395,2186,counting
6396,2187,array
6397,2187,binary-search
6398,2188,array
6399,2188,dynamic-programming
6400,2189,math
6401,2189,dynamic-programming
6402,2190,array
6403,2190,hash-table
6404,2190,counting
6405,2191,array
6406,2191,sorting
6407,2192,depth-first-search
6408,2192,breadth-first-search
6409,2192,graph
6410,2192,topological-sort
6411,2193,two-pointers
6412,2193,string
6413,2193,greedy
6414,2193,binary-indexed-tree
6415,2194,string
6416,2195,array
6417,2195,math
6418,2195,greedy
6419,2195,sorting
6420,2196,array
6421,2196,hash-table
6422,2196,tree
6423,2196,depth-first-search
6424,2196,breadth-first-search
6425,2196,binary-tree
6426,2197,array
6427,2197,math
6428,2197,stack
6429,2197,number-theory
6430,2198,math
6431,2199,database
6432,2200,array
6433,2201,array
6434,2201,hash-table
6435,2201,simulation
6436,2202,array
6437,2202,greedy
6438,2203,graph
6439,2203,shortest-path
6440,2204,depth-first-search
6441,2204,breadth-first-search
6442,2204,union-find
6443,2204,graph
6444,2205,database
6445,2206,array
6446,2206,hash-table
6447,2206,bit-manipulation
6448,2206,counting
6449,2207,string
6450,2207,greedy
6451,2207,prefix-sum
6452,2208,array
6453,2208,greedy
6454,2208,heap-priority-queue
6455,2209,string
6456,2209,dynamic-programming
6457,2209,prefix-sum
6458,2210,array
6459,2211,string
6460,2211,stack
6461,2212,array
6462,2212,bit-manipulation
6463,2212,recursion
6464,2212,enumeration
6465,2213,array
6466,2213,string
6467,2213,segment-tree
6468,2213,ordered-set
6469,2214,array
6470,2214,greedy
6471,2214,prefix-sum
6472,2215,array
6473,2215,hash-table
6474,2216,array
6475,2216,stack
6476,2216,greedy
6477,2217,array
6478,2217,math
6479,2218,array
6480,2218,dynamic-programming
6481,2218,prefix-sum
6482,2219,array
6483,2219,prefix-sum
6484,2220,bit-manipulation
6485,2221,array
6486,2221,math
6487,2221,simulation
6488,2221,combinatorics
6489,2222,string
6490,2222,dynamic-programming
6491,2222,prefix-sum
6492,2223,string
6493,2223,binary-search
6494,2223,rolling-hash
6495,2223,suffix-array
6496,2223,string-matching
6497,2223,hash-function
6498,2224,string
6499,2224,greedy
6500,2225,array
6501,2225,hash-table
6502,2225,sorting
6503,2225,counting
6504,2226,array
6505,2226,binary-search
6506,2227,array
6507,2227,hash-table
6508,2227,string
6509,2227,design
6510,2227,trie
6511,2228,database
6512,2229,array
6513,2230,database
6514,2231,sorting
6515,2231,heap-priority-queue
6516,2232,string
6517,2232,enumeration
6518,2233,array
6519,2233,greedy
6520,2233,heap-priority-queue
6521,2234,array
6522,2234,two-pointers
6523,2234,binary-search
6524,2234,greedy
6525,2234,sorting
6526,2235,math
6527,2236,tree
6528,2236,binary-tree
6529,2237,array
6530,2237,prefix-sum
6531,2238,database
6532,2239,array
6533,2240,math
6534,2240,enumeration
6535,2241,array
6536,2241,greedy
6537,2241,design
6538,2242,array
6539,2242,graph
6540,2242,sorting
6541,2242,enumeration
6542,2243,string
6543,2243,simulation
6544,2244,array
6545,2244,hash-table
6546,2244,greedy
6547,2244,counting
6548,2245,array
6549,2245,matrix
6550,2245,prefix-sum
6551,2246,array
6552,2246,string
6553,2246,tree
6554,2246,depth-first-search
6555,2246,graph
6556,2246,topological-sort
6557,2247,dynamic-programming
6558,2247,bit-manipulation
6559,2247,graph
6560,2247,bitmask
6561,2248,array
6562,2248,hash-table
6563,2248,counting
6564,2249,array
6565,2249,hash-table
6566,2249,math
6567,2249,geometry
6568,2249,enumeration
6569,2250,array
6570,2250,binary-search
6571,2250,binary-indexed-tree
6572,2250,sorting
6573,2251,array
6574,2251,hash-table
6575,2251,binary-search
6576,2251,sorting
6577,2251,prefix-sum
6578,2251,ordered-set
6579,2252,database
6580,2253,database
6581,2254,hash-table
6582,2254,stack
6583,2254,design
6584,2254,ordered-set
6585,2255,array
6586,2255,string
6587,2256,array
6588,2256,prefix-sum
6589,2257,array
6590,2257,matrix
6591,2257,simulation
6592,2258,array
6593,2258,binary-search
6594,2258,breadth-first-search
6595,2258,matrix
6596,2259,string
6597,2259,greedy
6598,2259,enumeration
6599,2260,array
6600,2260,hash-table
6601,2260,sliding-window
6602,2261,array
6603,2261,hash-table
6604,2261,trie
6605,2261,rolling-hash
6606,2261,hash-function
6607,2261,enumeration
6608,2262,hash-table
6609,2262,string
6610,2262,dynamic-programming
6611,2263,dynamic-programming
6612,2263,greedy
6613,2264,string
6614,2265,tree
6615,2265,depth-first-search
6616,2265,binary-tree
6617,2266,hash-table
6618,2266,math
6619,2266,string
6620,2266,dynamic-programming
6621,2267,array
6622,2267,dynamic-programming
6623,2267,matrix
6624,2268,array
6625,2268,string
6626,2268,greedy
6627,2268,sorting
6628,2268,counting
6629,2269,math
6630,2269,string
6631,2269,sliding-window
6632,2270,array
6633,2270,prefix-sum
6634,2271,array
6635,2271,binary-search
6636,2271,greedy
6637,2271,sorting
6638,2271,prefix-sum
6639,2272,array
6640,2272,dynamic-programming
6641,2273,array
6642,2273,hash-table
6643,2273,string
6644,2273,sorting
6645,2274,array
6646,2274,sorting
6647,2275,array
6648,2275,hash-table
6649,2275,bit-manipulation
6650,2275,counting
6651,2276,design
6652,2276,segment-tree
6653,2276,ordered-set
6654,2277,array
6655,2277,tree
6656,2277,depth-first-search
6657,2277,breadth-first-search
6658,2278,string
6659,2279,array
6660,2279,greedy
6661,2279,sorting
6662,2280,array
6663,2280,math
6664,2280,geometry
6665,2280,sorting
6666,2280,number-theory
6667,2281,array
6668,2281,stack
6669,2281,monotonic-stack
6670,2281,prefix-sum
6671,2282,array
6672,2282,stack
6673,2282,matrix
6674,2282,monotonic-stack
6675,2283,hash-table
6676,2283,string
6677,2283,counting
6678,2284,array
6679,2284,hash-table
6680,2284,string
6681,2284,counting
6682,2285,greedy
6683,2285,graph
6684,2285,sorting
6685,2285,heap-priority-queue
6686,2286,binary-search
6687,2286,design
6688,2286,binary-indexed-tree
6689,2286,segment-tree
6690,2287,hash-table
6691,2287,string
6692,2287,counting
6693,2288,string
6694,2289,array
6695,2289,linked-list
6696,2289,stack
6697,2289,monotonic-stack
6698,2290,array
6699,2290,breadth-first-search
6700,2290,graph
6701,2290,heap-priority-queue
6702,2290,matrix
6703,2290,shortest-path
6704,2291,array
6705,2291,dynamic-programming
6706,2292,database
6707,2293,array
6708,2293,simulation
6709,2294,array
6710,2294,greedy
6711,2294,sorting
6712,2295,array
6713,2295,hash-table
6714,2295,simulation
6715,2296,linked-list
6716,2296,string
6717,2296,stack
6718,2296,design
6719,2296,simulation
6720,2296,doubly-linked-list
6721,2297,array
6722,2297,dynamic-programming
6723,2297,stack
6724,2297,graph
6725,2297,monotonic-stack
6726,2297,shortest-path
6727,2298,database
6728,2299,string
6729,2300,array
6730,2300,two-pointers
6731,2300,binary-search
6732,2300,sorting
6733,2301,array
6734,2301,hash-table
6735,2301,string
6736,2301,string-matching
6737,2302,array
6738,2302,binary-search
6739,2302,sliding-window
6740,2302,prefix-sum
6741,2303,array
6742,2303,simulation
6743,2304,array
6744,2304,dynamic-programming
6745,2304,matrix
6746,2305,array
6747,2305,dynamic-programming
6748,2305,backtracking
6749,2305,bit-manipulation
6750,2305,bitmask
6751,2306,array
6752,2306,hash-table
6753,2306,string
6754,2306,bit-manipulation
6755,2306,enumeration
6756,2307,array
6757,2307,depth-first-search
6758,2307,union-find
6759,2307,graph
6760,2308,database
6761,2309,hash-table
6762,2309,string
6763,2309,enumeration
6764,2310,math
6765,2310,dynamic-programming
6766,2310,greedy
6767,2310,enumeration
6768,2311,string
6769,2311,dynamic-programming
6770,2311,greedy
6771,2311,memoization
6772,2312,array
6773,2312,dynamic-programming
6774,2312,memoization
6775,2313,dynamic-programming
6776,2313,tree
6777,2313,depth-first-search
6778,2313,binary-tree
6779,2314,database
6780,2315,string
6781,2316,depth-first-search
6782,2316,breadth-first-search
6783,2316,union-find
6784,2316,graph
6785,2317,array
6786,2317,math
6787,2317,bit-manipulation
6788,2318,dynamic-programming
6789,2318,memoization
6790,2319,array
6791,2319,matrix
6792,2320,dynamic-programming
6793,2321,array
6794,2321,dynamic-programming
6795,2322,array
6796,2322,bit-manipulation
6797,2322,tree
6798,2322,depth-first-search
6799,2323,array
6800,2323,greedy
6801,2323,sorting
6802,2324,database
6803,2325,hash-table
6804,2325,string
6805,2326,array
6806,2326,linked-list
6807,2326,matrix
6808,2326,simulation
6809,2327,dynamic-programming
6810,2327,queue
6811,2327,simulation
6812,2328,array
6813,2328,dynamic-programming
6814,2328,depth-first-search
6815,2328,breadth-first-search
6816,2328,graph
6817,2328,topological-sort
6818,2328,memoization
6819,2328,matrix
6820,2329,database
6821,2330,two-pointers
6822,2330,string
6823,2331,tree
6824,2331,depth-first-search
6825,2331,binary-tree
6826,2332,array
6827,2332,two-pointers
6828,2332,binary-search
6829,2332,sorting
6830,2333,array
6831,2333,math
6832,2333,sorting
6833,2333,heap-priority-queue
6834,2334,array
6835,2334,stack
6836,2334,union-find
6837,2334,monotonic-stack
6838,2335,array
6839,2335,greedy
6840,2335,sorting
6841,2335,heap-priority-queue
6842,2336,hash-table
6843,2336,design
6844,2336,heap-priority-queue
6845,2337,two-pointers
6846,2337,string
6847,2338,math
6848,2338,dynamic-programming
6849,2338,combinatorics
6850,2338,number-theory
6851,2339,database
6852,2340,array
6853,2340,greedy
6854,2341,array
6855,2341,hash-table
6856,2341,counting
6857,2342,array
6858,2342,hash-table
6859,2342,sorting
6860,2342,heap-priority-queue
6861,2343,array
6862,2343,string
6863,2343,divide-and-conquer
6864,2343,sorting
6865,2343,heap-priority-queue
6866,2343,radix-sort
6867,2343,quickselect
6868,2344,array
6869,2344,math
6870,2344,sorting
6871,2344,heap-priority-queue
6872,2344,number-theory
6873,2345,array
6874,2345,stack
6875,2345,sorting
6876,2345,monotonic-stack
6877,2346,database
6878,2347,array
6879,2347,hash-table
6880,2347,counting
6881,2348,array
6882,2348,math
6883,2349,hash-table
6884,2349,design
6885,2349,heap-priority-queue
6886,2349,ordered-set
6887,2350,array
6888,2350,hash-table
6889,2350,greedy
6890,2351,hash-table
6891,2351,string
6892,2351,counting
6893,2352,array
6894,2352,hash-table
6895,2352,matrix
6896,2352,simulation
6897,2353,hash-table
6898,2353,design
6899,2353,heap-priority-queue
6900,2353,ordered-set
6901,2354,array
6902,2354,hash-table
6903,2354,binary-search
6904,2354,bit-manipulation
6905,2355,array
6906,2355,dynamic-programming
6907,2355,stack
6908,2355,monotonic-stack
6909,2356,database
6910,2357,array
6911,2357,hash-table
6912,2357,greedy
6913,2357,sorting
6914,2357,heap-priority-queue
6915,2357,simulation
6916,2358,array
6917,2358,math
6918,2358,binary-search
6919,2358,greedy
6920,2359,depth-first-search
6921,2359,graph
6922,2360,depth-first-search
6923,2360,graph
6924,2360,topological-sort
6925,2361,array
6926,2361,dynamic-programming
6927,2362,database
6928,2363,array
6929,2363,hash-table
6930,2363,sorting
6931,2363,ordered-set
6932,2364,array
6933,2364,hash-table
6934,2365,array
6935,2365,hash-table
6936,2365,simulation
6937,2366,array
6938,2366,math
6939,2366,greedy
6940,2367,array
6941,2367,hash-table
6942,2367,two-pointers
6943,2367,enumeration
6944,2368,array
6945,2368,hash-table
6946,2368,tree
6947,2368,depth-first-search
6948,2368,breadth-first-search
6949,2368,graph
6950,2369,array
6951,2369,dynamic-programming
6952,2370,hash-table
6953,2370,string
6954,2370,dynamic-programming
6955,2371,array
6956,2371,greedy
6957,2371,union-find
6958,2371,graph
6959,2371,topological-sort
6960,2371,sorting
6961,2371,matrix
6962,2372,database
6963,2373,array
6964,2373,matrix
6965,2374,hash-table
6966,2374,graph
6967,2375,string
6968,2375,backtracking
6969,2375,stack
6970,2375,greedy
6971,2376,math
6972,2376,dynamic-programming
6973,2377,database
6974,2378,dynamic-programming
6975,2378,tree
6976,2378,depth-first-search
6977,2379,string
6978,2379,sliding-window
6979,2380,string
6980,2380,dynamic-programming
6981,2380,simulation
6982,2381,array
6983,2381,string
6984,2381,prefix-sum
6985,2382,array
6986,2382,union-find
6987,2382,prefix-sum
6988,2382,ordered-set
6989,2383,array
6990,2383,greedy
6991,2384,hash-table
6992,2384,string
6993,2384,greedy
6994,2385,tree
6995,2385,depth-first-search
6996,2385,breadth-first-search
6997,2385,binary-tree
6998,2386,array
6999,2386,sorting
7000,2386,heap-priority-queue
7001,2387,array
7002,2387,binary-search
7003,2387,matrix
7004,2388,database
7005,2389,array
7006,2389,binary-search
7007,2389,greedy
7008,2389,sorting
7009,2389,prefix-sum
7010,2390,string
7011,2390,stack
7012,2390,simulation
7013,2391,array
7014,2391,string
7015,2391,prefix-sum
7016,2392,array
7017,2392,graph
7018,2392,topological-sort
7019,2392,matrix
7020,2393,array
7021,2393,math
7022,2393,dynamic-programming
7023,2394,database
7024,2395,array
7025,2395,hash-table
7026,2396,math
7027,2396,two-pointers
7028,2396,brainteaser
7029,2397,array
7030,2397,backtracking
7031,2397,bit-manipulation
7032,2397,matrix
7033,2397,enumeration
7034,2398,array
7035,2398,binary-search
7036,2398,queue
7037,2398,sliding-window
7038,2398,heap-priority-queue
7039,2398,prefix-sum
7040,2399,array
7041,2399,hash-table
7042,2399,string
7043,2400,math
7044,2400,dynamic-programming
7045,2400,combinatorics
7046,2401,array
7047,2401,bit-manipulation
7048,2401,sliding-window
7049,2402,array
7050,2402,sorting
7051,2402,heap-priority-queue
7052,2403,array
7053,2403,dynamic-programming
7054,2403,bit-manipulation
7055,2403,bitmask
7056,2404,array
7057,2404,hash-table
7058,2404,counting
7059,2405,hash-table
7060,2405,string
7061,2405,greedy
7062,2406,array
7063,2406,two-pointers
7064,2406,greedy
7065,2406,sorting
7066,2406,heap-priority-queue
7067,2406,prefix-sum
7068,2407,array
7069,2407,divide-and-conquer
7070,2407,dynamic-programming
7071,2407,binary-indexed-tree
7072,2407,segment-tree
7073,2407,queue
7074,2407,monotonic-queue
7075,2408,array
7076,2408,hash-table
7077,2408,string
7078,2408,design
7079,2409,math
7080,2409,string
7081,2410,array
7082,2410,two-pointers
7083,2410,greedy
7084,2410,sorting
7085,2411,array
7086,2411,binary-search
7087,2411,bit-manipulation
7088,2411,sliding-window
7089,2412,array
7090,2412,greedy
7091,2412,sorting
7092,2413,math
7093,2413,number-theory
7094,2414,string
7095,2415,tree
7096,2415,depth-first-search
7097,2415,breadth-first-search
7098,2415,binary-tree
7099,2416,array
7100,2416,string
7101,2416,trie
7102,2416,counting
7103,2417,math
7104,2417,enumeration
7105,2418,array
7106,2418,hash-table
7107,2418,string
7108,2418,sorting
7109,2419,array
7110,2419,bit-manipulation
7111,2419,brainteaser
7112,2420,array
7113,2420,dynamic-programming
7114,2420,prefix-sum
7115,2421,array
7116,2421,tree
7117,2421,union-find
7118,2421,graph
7119,2422,array
7120,2422,two-pointers
7121,2422,greedy
7122,2423,hash-table
7123,2423,string
7124,2423,counting
7125,2424,binary-search
7126,2424,union-find
7127,2424,design
7128,2424,binary-indexed-tree
7129,2424,segment-tree
7130,2424,heap-priority-queue
7131,2424,ordered-set
7132,2425,array
7133,2425,bit-manipulation
7134,2425,brainteaser
7135,2426,array
7136,2426,binary-search
7137,2426,divide-and-conquer
7138,2426,binary-indexed-tree
7139,2426,segment-tree
7140,2426,merge-sort
7141,2426,ordered-set
7142,2427,math
7143,2427,enumeration
7144,2427,number-theory
7145,2428,array
7146,2428,matrix
7147,2428,prefix-sum
7148,2429,greedy
7149,2429,bit-manipulation
7150,2430,string
7151,2430,dynamic-programming
7152,2430,rolling-hash
7153,2430,string-matching
7154,2430,hash-function
7155,2431,array
7156,2431,dynamic-programming
7157,2432,array
7158,2433,array
7159,2433,bit-manipulation
7160,2434,hash-table
7161,2434,string
7162,2434,stack
7163,2434,greedy
7164,2435,array
7165,2435,dynamic-programming
7166,2435,matrix
7167,2436,array
7168,2436,math
7169,2436,dynamic-programming
7170,2436,greedy
7171,2436,number-theory
7172,2437,string
7173,2437,enumeration
7174,2438,array
7175,2438,bit-manipulation
7176,2438,prefix-sum
7177,2439,array
7178,2439,binary-search
7179,2439,dynamic-programming
7180,2439,greedy
